序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
260,000858,五粮液,21Q3夯实渠道基础，重视长期高质量发展,买入,国金证券,3,,,,,,,白酒Ⅱ,2021-10-31,https://pdf.dfcfw.com/pdf/H3_AP202110311526188079_1.pdf
261,000858,五粮液,深度报告：浓香白酒翘楚，量价齐升可期,买入,东莞证券,3,,,,,,,白酒Ⅱ,2021-09-27,https://pdf.dfcfw.com/pdf/H3_AP202109271518879349_1.pdf
262,000858,五粮液,品牌力不断提升，看好旺季动销,买入,东吴证券,3,,,,,,,白酒Ⅱ,2021-09-02,https://pdf.dfcfw.com/pdf/H3_AP202109021513757761_1.pdf
263,000858,五粮液,产品量价齐升，现金流表现靓丽,买入,山西证券,3,,,,,,,白酒Ⅱ,2021-09-01,https://pdf.dfcfw.com/pdf/H3_AP202109011513613793_1.pdf
264,000858,五粮液,全系列量价齐升，直销渠道表现亮眼,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2021-09-01,https://pdf.dfcfw.com/pdf/H3_AP202109011513604918_1.pdf
265,000858,五粮液,五粮液：全线量价齐升，直销占比大幅提升,买入,太平洋,3,,,,,,,白酒Ⅱ,2021-09-01,https://pdf.dfcfw.com/pdf/H3_AP202108311513455774_1.pdf
266,000858,五粮液,点评报告：业绩符合预期稳定市场信心，产品渠道优化夯实自身竞争优势,买入,万联证券,3,,,,,,,白酒Ⅱ,2021-09-01,https://pdf.dfcfw.com/pdf/H3_AP202108311513449354_1.pdf
267,000858,五粮液,业绩符合预期，直销渠道亮眼,买入,西南证券,3,,,,,,,白酒Ⅱ,2021-08-31,https://pdf.dfcfw.com/pdf/H3_AP202108311513433921_1.pdf
268,000858,五粮液,业绩符合预期，量价齐升逻辑兑现,买入,国金证券,3,,,,,,,白酒Ⅱ,2021-08-31,https://pdf.dfcfw.com/pdf/H3_AP202108311513433682_1.pdf
269,000858,五粮液,高质量稳健增长，结构性改善突出,买入,信达证券,3,,,,,,,白酒Ⅱ,2021-08-31,https://pdf.dfcfw.com/pdf/H3_AP202108311513433635_1.pdf
270,000858,五粮液,21H1收入利润稳定增长，实现全年业绩目标可期,买入,华金证券,3,,,,,,,白酒Ⅱ,2021-08-31,https://pdf.dfcfw.com/pdf/H3_AP202108311513433615_1.pdf
271,000858,五粮液,2021年半年报点评：酒类产品量价齐升，系列酒和线上渠道快速增长,增持,川财证券,3,,,,,,,白酒Ⅱ,2021-08-31,https://pdf.dfcfw.com/pdf/H3_AP202108301513349010_1.pdf
272,000858,五粮液,公司信息更新报告：各系列量价齐升，直营占比明显提高,买入,开源证券,3,,,,,,,白酒Ⅱ,2021-08-31,https://pdf.dfcfw.com/pdf/H3_AP202108301513328385_1.pdf
273,000858,五粮液,2021年半年度业绩点评：上半年业绩稳健，高质量发展可期,买入,东莞证券,3,,,,,,,白酒Ⅱ,2021-08-30,https://pdf.dfcfw.com/pdf/H3_AP202108301513324292_1.pdf
274,000858,五粮液,2021年半年报点评：经营表现稳健，产品结构升级明显,买入,民生证券,3,,,,,,,白酒Ⅱ,2021-08-30,https://pdf.dfcfw.com/pdf/H3_AP202108301513316343_1.pdf
275,000858,五粮液,报表稳健且质量高，改革红利持续释放,买入,华安证券,3,,,,,,,白酒Ⅱ,2021-08-30,https://pdf.dfcfw.com/pdf/H3_AP202108301513283179_1.pdf
276,000858,五粮液,二次创业结硕果，浓香大王再起航,买入,西南证券,3,,,,,,,白酒Ⅱ,2021-08-03,https://pdf.dfcfw.com/pdf/H3_AP202108031507751636_1.pdf
277,000858,五粮液,秉持理性与自信，巩固千元价格带,买入,信达证券,3,,,,,,,白酒Ⅱ,2021-07-26,https://pdf.dfcfw.com/pdf/H3_AP202107261506259041_1.pdf
278,000858,五粮液,酱香酒热潮下的高端白酒的竞赛,买入,东兴证券,3,,,,,,,白酒Ⅱ,2021-07-23,https://pdf.dfcfw.com/pdf/H3_AP202107231505596351_1.pdf
279,000858,五粮液,高层换届点评：管理不断改善，看好下半年价格提升,买入,东吴证券,3,,,,,,,白酒Ⅱ,2021-07-23,https://pdf.dfcfw.com/pdf/H3_AP202107231505584350_1.pdf
280,000858,五粮液,重大事件快评：少壮派高层上任，公司稳健发展确定性进一步提升,买入,国信证券,3,,,,,,,白酒Ⅱ,2021-07-22,https://pdf.dfcfw.com/pdf/H3_AP202107221505431130_1.pdf
281,000858,五粮液,股东大会点评：渠道、产品结构持续优化，长期发展景气向好,买入,东吴证券,3,,,,,,,白酒Ⅱ,2021-06-22,https://pdf.dfcfw.com/pdf/H3_AP202106221499294609_1.pdf
282,000858,五粮液,超高端与团购超预期，坚定看好未来发展,买入,西南证券,3,,,,,,,白酒Ⅱ,2021-06-22,https://pdf.dfcfw.com/pdf/H3_AP202106221499284582_1.pdf
283,000858,五粮液,重大事件快评：经营态势稳健向好，21Q2实现双过半,买入,国信证券,3,,,,,,,白酒Ⅱ,2021-06-21,https://pdf.dfcfw.com/pdf/H3_AP202106211499152325_1.pdf
284,000858,五粮液,力推经典五粮液，重视团购业务,买入,中银证券,3,,,,,,,白酒Ⅱ,2021-06-21,https://pdf.dfcfw.com/pdf/H3_AP202106211499152324_1.pdf
285,000858,五粮液,1季度高基数上实现高增长，2021年经营目标稳中求进,买入,中银证券,3,,,,,,,白酒Ⅱ,2021-05-06,https://pdf.dfcfw.com/pdf/H3_AP202105061490095895_1.pdf
286,000858,五粮液,2020完成全年目标，2021Q1实现开门红,买入,山西证券,3,,,,,,,白酒Ⅱ,2021-05-06,https://pdf.dfcfw.com/pdf/H3_AP202105061490059254_1.pdf
287,000858,五粮液,2020年年报&2021Q1一季报点评：Q1增长景气，渠道结构持续优化,买入,东吴证券,3,,,,,,,白酒Ⅱ,2021-04-30,https://pdf.dfcfw.com/pdf/H3_AP202104301488775354_1.pdf
288,000858,五粮液,点评报告：十三五顺利收官，21Q1如期开门红,买入,万联证券,3,,,,,,,白酒Ⅱ,2021-04-30,https://pdf.dfcfw.com/pdf/H3_AP202104301488765644_1.pdf
289,000858,五粮液,2020年年报及2021年一季报点评：21Q1业绩保持稳增长，全年挺价放量仍可期,买入,国信证券,3,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488590484_1.pdf
290,000858,五粮液,2020年规划圆满完成，2021实现开门红,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488571061_1.pdf
291,000858,五粮液,五粮液：开门表现亮眼，品牌势能释放,买入,太平洋,3,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488566299_1.pdf
292,000858,五粮液,业绩符合预期，全年两位数增长可期,买入,国金证券,3,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488563626_1.pdf
293,000858,五粮液,公司信息更新报告：一季度如期实现开门红，改革红利持续释放,买入,开源证券,3,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488458654_1.pdf
294,000858,五粮液,2020年报&2021年一季报点评：十四五开局良好，业绩实现稳健增长,增持,川财证券,3,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488456314_1.pdf
295,000858,五粮液,量价齐升，业绩稳健增长,买入,西南证券,3,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488438824_1.pdf
296,000858,五粮液,2020年顺利完成年初目标，21Q1符合预期,买入,群益证券,3,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488388694_1.pdf
297,000858,五粮液,无功无过稳健增长，全面进入改革红利释放期,买入,华安证券,3,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488357153_1.pdf
298,000858,五粮液,2020年报及2021年一季报点评：“十三五”圆满收官，21Q1实现良好开局,买入,民生证券,3,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488349692_1.pdf
299,000858,五粮液,公司深度报告：复盘2020：深化改革，价值回归,买入,信达证券,3,,,,,,,白酒Ⅱ,2021-03-15,https://pdf.dfcfw.com/pdf/H3_AP202103151472037173_1.pdf
300,000858,五粮液,公司点评：五粮液召开营销系统培训会，营销改革助力公司高速发展,增持,川财证券,3,,,,,,,白酒Ⅱ,2021-02-26,https://pdf.dfcfw.com/pdf/H3_AP202102251465600203_1.pdf
301,000858,五粮液,时来天地皆同力，量价齐升仍可期,买入,华安证券,3,,,,,,,白酒Ⅱ,2021-01-12,https://pdf.dfcfw.com/pdf/H3_AP202101121449791135_1.pdf
302,000858,五粮液,事项点评报告：2020顺利收官，浓香酒王品牌价值回归经营向好,买入,万联证券,3,,,,,,,白酒Ⅱ,2021-01-08,https://pdf.dfcfw.com/pdf/H3_AP202101081448992573_1.pdf
303,000858,五粮液,2020年主要业绩数据点评：全年业绩稳健增长，营销改革推动未来发展,增持,川财证券,3,,,,,,,白酒Ⅱ,2021-01-08,https://pdf.dfcfw.com/pdf/H3_AP202101081448851483_1.pdf
304,000858,五粮液,2020年双位数增长收官，“十四五”瞄准高质量发展,持有,群益证券,3,,,,,,,白酒Ⅱ,2021-01-08,https://pdf.dfcfw.com/pdf/H3_AP202101081448816551_1.pdf
305,000858,五粮液,2020年完成双位数目标，2021年稳中求进,买入,中银证券,3,,,,,,,白酒Ⅱ,2021-01-08,https://pdf.dfcfw.com/pdf/H3_AP202101081448811040_1.pdf
306,000858,五粮液,2020年度主要业绩数据公告点评：全年经营稳健，“十三五”圆满收官,买入,民生证券,3,,,,,,,白酒Ⅱ,2021-01-08,https://pdf.dfcfw.com/pdf/H3_AP202101081448737795_1.pdf
307,000858,五粮液,点评报告：“十三五”收官，浓香龙头交出完美答卷,买入,民生证券,3,,,,,,,白酒Ⅱ,2020-12-21,https://pdf.dfcfw.com/pdf/H3_AP202012211442376220_1.pdf
308,000858,五粮液,2020年三季报点评：Q3收入略超预期，公司势能持续向上,买入,国信证券,3,,,,,,,白酒Ⅱ,2020-11-03,https://pdf.dfcfw.com/pdf/H3_AP202011031426026898_1.pdf
309,000858,五粮液,Q3收入环比加速，完成全年目标可期,买入,山西证券,3,,,,,,,白酒Ⅱ,2020-11-02,https://pdf.dfcfw.com/pdf/H3_AP202011021425666120_1.pdf
310,000858,五粮液,团购发力+管理优化，稳健增长,买入,西南证券,3,,,,,,,白酒Ⅱ,2020-11-01,https://pdf.dfcfw.com/pdf/H3_AP202011011425397030_1.pdf
311,000858,五粮液,公司信息更新报告：改革措施逐步落地，看好公司增长潜力,买入,开源证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301425063613_1.pdf
312,000858,五粮液,季报点评报告：Q3收入业绩加速增长，重视批价高景气,买入,万联证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301424998528_1.pdf
313,000858,五粮液,改革愈深，稳中求进,买入,东吴证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301424905898_1.pdf
314,000858,五粮液,业绩稳健，控货挺价效果显现,买入,华金证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301424895456_1.pdf
315,000858,五粮液,2020年三季报点评：改革红利持续释放，公司经营稳中向好,买入,民生证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301424878715_1.pdf
316,000858,五粮液,营收领跑一二线名酒，业绩再超预期,买入,中银证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301424850991_1.pdf
317,000858,五粮液,业绩符合预期，改革推动高质量增长,买入,国金证券,3,,,,,,,白酒Ⅱ,2020-10-30,https://pdf.dfcfw.com/pdf/H3_AP202010301424847699_1.pdf
318,000858,五粮液,公司信息更新报告：改革措施逐步落地，看好公司增长潜力,买入,开源证券,3,,,,,,,白酒Ⅱ,2020-09-01,https://pdf.dfcfw.com/pdf/H3_AP202009011405133330_1.pdf
319,000858,五粮液,五粮液：Q2收入利润双位数增长，量价确定性进一步提升,买入,太平洋,3,,,,,,,白酒Ⅱ,2020-08-31,https://pdf.dfcfw.com/pdf/H3_AP202008311404521557_1.pdf
320,000858,五粮液,疫情之下尽显名酒优势,买入,中银证券,3,,,,,,,白酒Ⅱ,2020-08-31,https://pdf.dfcfw.com/pdf/H3_AP202008311404507479_1.pdf
321,000858,五粮液,量价均衡策略奏效，需求侧将迎新常态,买入,新时代证券,3,,,,,,,白酒Ⅱ,2020-08-31,https://pdf.dfcfw.com/pdf/H3_AP202008301404351615_1.pdf
322,000858,五粮液,公司经营稳健发展，完成全年目标可期,买入,山西证券,3,,,,,,,白酒Ⅱ,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281403146762_1.pdf
323,000858,五粮液,半年报点评报告：Q2保持两位数稳健增长，批价上行旺季可期,买入,万联证券,3,,,,,,,酿酒行业,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281402970414_1.pdf
324,000858,五粮液,2020年中报点评：夯实高质量发展，全年双位数增长确定性高,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281402950596_1.pdf
325,000858,五粮液,Q2现金流显著改善，全年稳健增长可期,买入,东吴证券,3,,,,,,,白酒Ⅱ,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281402922127_1.pdf
326,000858,五粮液,业绩基本符合预期，批价上行强化长期优势,买入,国金证券,3,,,,,,,白酒Ⅱ,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281402903549_1.pdf
327,000858,五粮液,上半年经营稳健，全年增长势头足,买入,华金证券,3,,,,,,,白酒Ⅱ,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281402902994_1.pdf
328,000858,五粮液,首次覆盖报告：五粮液三问三答：浓香酒王，再铸辉煌,买入,万联证券,3,,,,,,,白酒Ⅱ,2020-06-22,https://pdf.dfcfw.com/pdf/H3_AP202006221386604679_1.pdf
329,000858,五粮液,动态跟踪：持续深化改革，“两位数”增长实施路径清晰,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-06-02,https://pdf.dfcfw.com/pdf/H3_AP202006011381626208_1.pdf
330,000858,五粮液,普五批价提升目标积极，尖庄等系列酒短板将逐步补齐,买入,新时代证券,3,,,,,,,白酒Ⅱ,2020-06-01,https://pdf.dfcfw.com/pdf/H3_AP202006011381445304_1.pdf
331,000858,五粮液,公司首次覆盖报告：二次创业再度出发，改革红利持续释放,买入,开源证券,3,,,,,,,白酒Ⅱ,2020-05-28,https://pdf.dfcfw.com/pdf/H3_AP202005281380389631_1.pdf
332,000858,五粮液,动态跟踪：积极推进团购业务，抢抓疫后消费机遇,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-05-21,https://pdf.dfcfw.com/pdf/H3_AP202005211380036483_1.pdf
333,000858,五粮液,1季度业绩增速领先，全年高目标显示信心,买入,中银证券,3,,,,,,,白酒Ⅱ,2020-05-08,https://pdf.dfcfw.com/pdf/H3_AP202005081379452570_1.pdf
334,000858,五粮液,20年超预期开门红，浓香龙头改革红利显现,买入,国金证券,3,,,,,,,白酒Ⅱ,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378965710_1.pdf
335,000858,五粮液,2019年报及2020年1季报点评：变革转型赋能持续稳增长,买入,东莞证券,3,,,,,,,白酒Ⅱ,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378964661_1.pdf
336,000858,五粮液,19年完美收官，20年行稳致远,买入,华金证券,3,,,,,,,白酒Ⅱ,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378959596_1.pdf
337,000858,五粮液,五粮液：收入利润均超预期，龙头确定性凸显,买入,太平洋,3,,,,,,,白酒Ⅱ,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378959588_1.pdf
338,000858,五粮液,品牌绽放，稳步前行,买入,东吴证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378905241_1.pdf
339,000858,五粮液,机制改革内化为长期竞争优势，季报业绩略超市场预期,买入,新时代证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378873492_1.pdf
340,000858,五粮液,2019业绩快速增长 2020开局良好,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378857445_1.pdf
341,000858,五粮液,量价齐升，带动业绩高增长,买入,西南证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378850081_1.pdf
342,000858,五粮液,迈入500亿元台阶，2020Q1实现开门红,买入,山西证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378838708_1.pdf
343,000858,五粮液,2019年报&2020年一季报点评：19年收入目标圆满完成，一季度实现开门红,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378831309_1.pdf
344,000858,五粮液,2019年报及2020年一季报点评：2019年完美收官，2020年收入目标力争双位数增长,买入,民生证券,3,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378829869_1.pdf
345,000858,五粮液,动态跟踪：多措并举稳批价，数字化营销更上一层,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-03-23,https://pdf.dfcfw.com/pdf/H3_AP202003231376809423_1.pdf
346,000858,五粮液,事件点评：复工首批产品已发出，进行配额调节以应对补偿性消费,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-02-24,https://pdf.dfcfw.com/pdf/H3_AP202002241375422246_1.pdf
347,000858,五粮液,精准施策，坚定目标不动摇,买入,山西证券,3,,,,,,,白酒Ⅱ,2020-02-19,https://pdf.dfcfw.com/pdf/H3_AP202002191375244458_1.pdf
348,000858,五粮液,五粮液：精准施策，出台实操性强的应对细则,买入,太平洋,3,,,,,,,白酒Ⅱ,2020-02-18,https://pdf.dfcfw.com/pdf/H3_AP202002181375201477_1.pdf
349,000858,五粮液,事件点评：五粮液精准施策，坚守目标不动摇,增持,川财证券,3,,,,,,,白酒Ⅱ,2020-02-18,https://pdf.dfcfw.com/pdf/H3_AP202002181375198214_1.pdf
350,000858,五粮液,出台帮扶政策，积极应对疫情，全年目标不变彰显经营信心,买入,群益证券,3,,,,,,,白酒Ⅱ,2020-02-17,https://pdf.dfcfw.com/pdf/H3_AP202002171375192323_1.pdf
351,000858,五粮液,改革释能，行稳致远,买入,东吴证券,3,,,,,,,白酒Ⅱ,2020-02-07,https://pdf.dfcfw.com/pdf/H3_AP202002071374917869_1.pdf
352,000858,五粮液,五粮液：综合措施应对疫情，全年增长目标不变,买入,太平洋,3,,,,,,,白酒Ⅱ,2020-02-06,https://pdf.dfcfw.com/pdf/H3_AP202002061374871471_1.pdf
353,000858,五粮液,股份公司收入超500亿，来年稳中求进,买入,群益证券,3,,,,,,,白酒Ⅱ,2019-12-27,https://pdf.dfcfw.com/pdf/H3_AP201912271372816057_1.pdf
354,000858,五粮液,集团千亿目标实现无虞，来年定调稳中求进,买入,太平洋,3,,,,,,,白酒Ⅱ,2019-12-23,https://pdf.dfcfw.com/pdf/H3_AP201912231372460989_1.pdf
355,000858,五粮液,点评报告：稳中求进，顺势而为,买入,民生证券,3,,,,,,,白酒Ⅱ,2019-12-23,https://pdf.dfcfw.com/pdf/H3_AP201912231372443412_1.pdf
356,000858,五粮液,19年收入预计超500亿，渠道持续改善可期,买入,国金证券,3,,,,,,,白酒Ⅱ,2019-12-23,https://pdf.dfcfw.com/pdf/H3_AP201912231372425712_1.pdf
357,000858,五粮液,事件点评：2019年收入超500亿元，改革红利不断释放,增持,川财证券,3,,,,,,,白酒Ⅱ,2019-12-19,https://pdf.dfcfw.com/pdf/H3_AP201912191371949234_1.pdf
358,000858,五粮液,Strong execution ability to drive long-term growth,增持,中国银河国际证券,3,,,,,,,白酒Ⅱ,2019-11-04,https://pdf.dfcfw.com/pdf/H3_AP201911041370322078_1.pdf
359,000858,五粮液,五粮液酒量价齐升，业绩略超预期,买入,中银国际,3,,,,,,,白酒Ⅱ,2019-11-04,https://pdf.dfcfw.com/pdf/H3_AP201911041370283080_1.pdf
360,000858,五粮液,五粮液2019年三季报点评：量价齐升再次确认，新班子带入新境界,买入,东兴证券,3,,,,,,,白酒Ⅱ,2019-11-01,https://pdf.dfcfw.com/pdf/H3_AP201911011370187409_1.pdf
361,000858,五粮液,增长强劲，全年500亿可期,买入,华金证券,3,,,,,,,白酒Ⅱ,2019-11-01,https://pdf.dfcfw.com/pdf/H3_AP201911011370178309_1.pdf
362,000858,五粮液,Q3业绩符合预期，盈利能力不断提高,买入,山西证券,3,,,,,,,白酒Ⅱ,2019-11-01,https://pdf.dfcfw.com/pdf/H3_AP201911011370146905_1.pdf
363,000858,五粮液,2019年三季报点评：Q3增速维持高位，经营质量持续提升,买入,民生证券,3,,,,,,,白酒Ⅱ,2019-11-01,https://pdf.dfcfw.com/pdf/H3_AP201911011370136185_1.pdf
364,000858,五粮液,业绩稳健增长，改革红利持续释放,买入,国金证券,3,,,,,,,白酒Ⅱ,2019-11-01,https://pdf.dfcfw.com/pdf/H3_AP201911011370135358_1.pdf
365,000858,五粮液,三季报点评：业绩表现优秀，改革红利不断释放,增持,川财证券,3,,,,,,,白酒Ⅱ,2019-10-31,https://pdf.dfcfw.com/pdf/H3_AP201910311370120206_1.pdf
366,000858,五粮液,3Q业绩靓丽，来年可期,买入,群益证券,3,,,,,,,白酒Ⅱ,2019-10-31,https://pdf.dfcfw.com/pdf/H3_AP201910311370112308_1.pdf
367,000858,五粮液,量价齐升带动业绩高增长，现金流持续优化,买入,西南证券,3,,,,,,,白酒Ⅱ,2019-10-31,https://pdf.dfcfw.com/pdf/H3_AP201910311370094266_1.pdf
368,000858,五粮液,2019年三季报点评：高端酒投放加速，高增长持续,买入,太平洋,3,,,,,,,白酒Ⅱ,2019-10-31,https://pdf.dfcfw.com/pdf/H3_AP201910311370081944_1.pdf
369,000858,五粮液,五粮液三季报点评：单季业绩略超预期，机制建设日臻完善,买入,新时代证券,3,,,,,,,白酒Ⅱ,2019-10-31,https://pdf.dfcfw.com/pdf/H3_AP201910311370081163_1.pdf
370,000858,五粮液,旺季量价验证需求，改革红利持续释放,买入,东吴证券,3,,,,,,,白酒Ⅱ,2019-10-31,https://pdf.dfcfw.com/pdf/H3_AP201910311370073376_1.pdf
371,000858,五粮液,五粮液：经营持续向好，上调目标价至166.5元,买入,太平洋,3,,,,,,,白酒Ⅱ,2019-09-03,https://pdf.dfcfw.com/pdf/H3_AP201909031347261801_1.pdf
372,000858,五粮液,普五量价齐升，改革势能继续增强,买入,华金证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345527694_1.pdf
373,000858,五粮液,量价齐升带动业绩高增长,买入,西南证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345523254_1.pdf
374,000858,五粮液,新品顺利切换，中秋放量可期,买入,国金证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345520386_1.pdf
375,000858,五粮液,半年报点评：业绩符合预期，改革红利不断释放,增持,川财证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345511807_1.pdf
376,000858,五粮液,业绩符合预期，公司延续高增长,买入,山西证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345506503_1.pdf
377,000858,五粮液,2019年半年报点评：经营质量显著提升，渠道持续正向反馈,买入,民生证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345502200_1.pdf
378,000858,五粮液,行业环境有利，改革效果显现，五粮液酒销售超预期,买入,中银国际,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345499457_1.pdf
379,000858,五粮液,五粮液中报点评：业绩维持高增，看好批价破千后的量价空间,买入,新时代证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345499379_1.pdf
380,000858,五粮液,产品渠道变革时，步入千元新时代,买入,东吴证券,3,,,,,,,白酒Ⅱ,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909011345492884_1.pdf
381,000858,五粮液,利润较高增长，批价稳步上行,增持,太平洋,3,,,,,,,白酒Ⅱ,2019-08-07,https://pdf.dfcfw.com/pdf/H3_AP201908071342507643_1.pdf
382,000858,五粮液,2019年半年报业绩预告评：渠道理顺推动报表持续改善,买入,民生证券,3,,,,,,,白酒Ⅱ,2019-08-06,https://pdf.dfcfw.com/pdf/H3_AP201908061342480131_1.pdf
383,000858,五粮液,业绩预告符合预期，改革红利持续释放,买入,东吴证券,3,,,,,,,白酒Ⅱ,2019-08-06,https://pdf.dfcfw.com/pdf/H3_AP201908061342401286_1.pdf
384,000858,五粮液,上半年业绩符合预期，看好三季度新品表现,买入,国金证券,3,,,,,,,白酒Ⅱ,2019-08-06,https://pdf.dfcfw.com/pdf/H3_AP201908061342397718_1.pdf
385,000858,五粮液,2019Q1财报点评：渠道各战区深度变革，量价齐升品牌力逐步复苏,买入,东兴证券,3,,,,,,,白酒Ⅱ,2019-05-21,https://pdf.dfcfw.com/pdf/H3_AP201905211331309423_1.pdf
386,000858,五粮液,收入和利润均高速增长，预收款下降，现金流乐观,买入,西南证券,3,,,,,,,白酒Ⅱ,2019-05-10,https://pdf.dfcfw.com/pdf/H3_AP201905101328734998_1.pdf
387,000858,五粮液,开门红如期，关注新品上市,买入,群益证券,3,,,,,,,白酒Ⅱ,2019-05-08,https://pdf.dfcfw.com/pdf/H3_AP201905081327729348_1.pdf
388,000858,五粮液,2019年一季报点评：渠道动销提速推动19Q1业绩快速增长,买入,民生证券,3,,,,,,,白酒Ⅱ,2019-05-05,https://pdf.dfcfw.com/pdf/H3_AP201905051326594132_1.pdf
389,000858,五粮液,业绩靓丽，不负众望,买入,中银国际,3,,,,,,,白酒Ⅱ,2019-04-30,https://pdf.dfcfw.com/pdf/H3_AP201904301324698710_1.pdf
390,000858,五粮液,2019年一季报点评：业绩超预期增长,买入,东莞证券,3,,,,,,,白酒Ⅱ,2019-04-29,https://pdf.dfcfw.com/pdf/H3_AP201904291324041409_1.pdf
391,000858,五粮液,五粮液：一季度业绩高增长，量价齐升会有时,买入,太平洋,3,,,,,,,白酒Ⅱ,2019-04-29,https://pdf.dfcfw.com/pdf/H3_AP201904291323914200_1.pdf
392,000858,五粮液,一季度实现开门红，升级版普五值得期待,,国金证券,3,,,,,,,白酒Ⅱ,2019-04-29,https://pdf.dfcfw.com/pdf/H3_AP201904291323885594_1.pdf
393,000858,五粮液,供销两旺开门红，控盘分利进行时,买入,东吴证券,3,,,,,,,白酒Ⅱ,2019-04-29,https://pdf.dfcfw.com/pdf/H3_AP201904291323848972_1.pdf
394,000858,五粮液,变革红利初现，量价稳步双升,买入,太平洋,3,,,,,,,白酒Ⅱ,2019-04-09,https://pdf.dfcfw.com/pdf/H3_AP201904091317207911_1.pdf
